20
0.0 72.0 147.0 6.0 126.0 41.0 121.0 23.0 54.0 97.0 27.0 27.0 92.0 118.0 169.0 119.0 7.0 87.0 189.0 75.0
72.0 0.0 137.0 139.0 83.0 175.0 90.0 30.0 77.0 92.0 57.0 112.0 124.0 105.0 1.0 22.0 104.0 93.0 84.0 99.0
147.0 137.0 0.0 106.0 38.0 87.0 96.0 29.0 166.0 84.0 113.0 167.0 99.0 67.0 130.0 145.0 60.0 109.0 86.0 87.0
6.0 139.0 106.0 0.0 113.0 18.0 44.0 6.0 55.0 108.0 79.0 128.0 57.0 148.0 86.0 174.0 61.0 11.0 43.0 75.0
126.0 83.0 38.0 113.0 0.0 126.0 49.0 156.0 49.0 28.0 88.0 82.0 58.0 115.0 143.0 88.0 74.0 154.0 77.0 151.0
41.0 175.0 87.0 18.0 126.0 0.0 76.0 128.0 148.0 100.0 130.0 143.0 61.0 98.0 103.0 68.0 94.0 78.0 113.0 38.0
121.0 90.0 96.0 44.0 49.0 76.0 0.0 73.0 108.0 27.0 72.0 86.0 72.0 123.0 87.0 32.0 121.0 38.0 102.0 105.0
23.0 30.0 29.0 6.0 156.0 128.0 73.0 0.0 90.0 65.0 140.0 85.0 105.0 7.0 84.0 44.0 59.0 95.0 67.0 53.0
54.0 77.0 166.0 55.0 49.0 148.0 108.0 90.0 0.0 79.0 42.0 43.0 105.0 26.0 63.0 140.0 101.0 81.0 98.0 61.0
97.0 92.0 84.0 108.0 28.0 100.0 27.0 65.0 79.0 0.0 71.0 70.0 152.0 148.0 95.0 122.0 114.0 122.0 57.0 99.0
27.0 57.0 113.0 79.0 88.0 130.0 72.0 140.0 42.0 71.0 0.0 47.0 87.0 129.0 139.0 58.0 82.0 58.0 58.0 93.0
27.0 112.0 167.0 128.0 82.0 143.0 86.0 85.0 43.0 70.0 47.0 0.0 149.0 121.0 38.0 138.0 53.0 102.0 68.0 12.0
92.0 124.0 99.0 57.0 58.0 61.0 72.0 105.0 105.0 152.0 87.0 149.0 0.0 62.0 53.0 60.0 135.0 69.0 139.0 100.0
118.0 105.0 67.0 148.0 115.0 98.0 123.0 7.0 26.0 148.0 129.0 121.0 62.0 0.0 85.0 125.0 10.0 111.0 33.0 103.0
169.0 1.0 130.0 86.0 143.0 103.0 87.0 84.0 63.0 95.0 139.0 38.0 53.0 85.0 0.0 30.0 2.0 160.0 132.0 2.0
119.0 22.0 145.0 174.0 88.0 68.0 32.0 44.0 140.0 122.0 58.0 138.0 60.0 125.0 30.0 0.0 81.0 155.0 136.0 37.0
7.0 104.0 60.0 61.0 74.0 94.0 121.0 59.0 101.0 114.0 82.0 53.0 135.0 10.0 2.0 81.0 0.0 43.0 158.0 0.0
87.0 93.0 109.0 11.0 154.0 78.0 38.0 95.0 81.0 122.0 58.0 102.0 69.0 111.0 160.0 155.0 43.0 0.0 43.0 114.0
189.0 84.0 86.0 43.0 77.0 113.0 102.0 67.0 98.0 57.0 58.0 68.0 139.0 33.0 132.0 136.0 158.0 43.0 0.0 94.0
75.0 99.0 87.0 75.0 151.0 38.0 105.0 53.0 61.0 99.0 93.0 12.0 100.0 103.0 2.0 37.0 0.0 114.0 94.0 0.0
0.0 54.0 46.0 43.0 164.0 103.0 12.0 44.0 120.0 83.0 86.0 68.0 63.0 100.0 113.0 101.0 85.0 78.0 41.0 173.0
54.0 0.0 91.0 141.0 186.0 87.0 51.0 135.0 63.0 68.0 78.0 130.0 154.0 88.0 42.0 110.0 122.0 5.0 124.0 90.0
46.0 91.0 0.0 101.0 26.0 37.0 85.0 131.0 20.0 179.0 138.0 163.0 120.0 26.0 166.0 107.0 156.0 172.0 124.0 65.0
43.0 141.0 101.0 0.0 197.0 80.0 78.0 105.0 78.0 17.0 50.0 108.0 24.0 111.0 60.0 129.0 130.0 38.0 82.0 85.0
164.0 186.0 26.0 197.0 0.0 30.0 58.0 37.0 110.0 119.0 152.0 107.0 73.0 83.0 94.0 119.0 146.0 70.0 65.0 66.0
103.0 87.0 37.0 80.0 30.0 0.0 81.0 38.0 185.0 61.0 97.0 89.0 79.0 77.0 77.0 56.0 145.0 62.0 67.0 107.0
12.0 51.0 85.0 78.0 58.0 81.0 0.0 139.0 71.0 136.0 86.0 33.0 40.0 126.0 62.0 193.0 35.0 156.0 167.0 186.0
44.0 135.0 131.0 105.0 37.0 38.0 139.0 0.0 61.0 55.0 108.0 174.0 80.0 28.0 79.0 74.0 139.0 0.0 116.0 106.0
120.0 63.0 20.0 78.0 110.0 185.0 71.0 61.0 0.0 86.0 175.0 77.0 112.0 143.0 25.0 78.0 71.0 125.0 154.0 51.0
83.0 68.0 179.0 17.0 119.0 61.0 136.0 55.0 86.0 0.0 47.0 15.0 102.0 156.0 64.0 117.0 52.0 138.0 7.0 22.0
86.0 78.0 138.0 50.0 152.0 97.0 86.0 108.0 175.0 47.0 0.0 82.0 64.0 130.0 114.0 76.0 63.0 52.0 149.0 131.0
68.0 130.0 163.0 108.0 107.0 89.0 33.0 174.0 77.0 15.0 82.0 0.0 35.0 50.0 62.0 32.0 79.0 113.0 34.0 63.0
63.0 154.0 120.0 24.0 73.0 79.0 40.0 80.0 112.0 102.0 64.0 35.0 0.0 151.0 44.0 36.0 114.0 16.0 154.0 179.0
100.0 88.0 26.0 111.0 83.0 77.0 126.0 28.0 143.0 156.0 130.0 50.0 151.0 0.0 12.0 22.0 137.0 132.0 139.0 145.0
113.0 42.0 166.0 60.0 94.0 77.0 62.0 79.0 25.0 64.0 114.0 62.0 44.0 12.0 0.0 112.0 51.0 43.0 67.0 57.0
101.0 110.0 107.0 129.0 119.0 56.0 193.0 74.0 78.0 117.0 76.0 32.0 36.0 22.0 112.0 0.0 103.0 106.0 119.0 172.0
85.0 122.0 156.0 130.0 146.0 145.0 35.0 139.0 71.0 52.0 63.0 79.0 114.0 137.0 51.0 103.0 0.0 117.0 159.0 137.0
78.0 5.0 172.0 38.0 70.0 62.0 156.0 0.0 125.0 138.0 52.0 113.0 16.0 132.0 43.0 106.0 117.0 0.0 149.0 87.0
41.0 124.0 124.0 82.0 65.0 67.0 167.0 116.0 154.0 7.0 149.0 34.0 154.0 139.0 67.0 119.0 159.0 149.0 0.0 138.0
173.0 90.0 65.0 85.0 66.0 107.0 186.0 106.0 51.0 22.0 131.0 63.0 179.0 145.0 57.0 172.0 137.0 87.0 138.0 0.0
