20
0.0 30.0 0.0 101.0 77.0 9.0 102.0 97.0 84.0 140.0 110.0 82.0 158.0 84.0 55.0 57.0 119.0 28.0 56.0 54.0
30.0 0.0 148.0 123.0 96.0 2.0 117.0 136.0 89.0 99.0 72.0 149.0 61.0 29.0 81.0 125.0 101.0 64.0 138.0 62.0
0.0 148.0 0.0 124.0 101.0 145.0 130.0 68.0 36.0 8.0 99.0 98.0 65.0 163.0 127.0 93.0 152.0 114.0 107.0 97.0
101.0 123.0 124.0 0.0 166.0 46.0 107.0 115.0 146.0 37.0 103.0 149.0 38.0 72.0 67.0 100.0 75.0 107.0 117.0 9.0
77.0 96.0 101.0 166.0 0.0 80.0 48.0 91.0 71.0 174.0 78.0 170.0 32.0 68.0 49.0 87.0 128.0 172.0 1.0 27.0
9.0 2.0 145.0 46.0 80.0 0.0 46.0 77.0 115.0 139.0 99.0 92.0 142.0 161.0 76.0 37.0 66.0 190.0 82.0 100.0
102.0 117.0 130.0 107.0 48.0 46.0 0.0 88.0 49.0 50.0 89.0 22.0 105.0 82.0 98.0 36.0 40.0 110.0 131.0 73.0
97.0 136.0 68.0 115.0 91.0 77.0 88.0 0.0 140.0 93.0 93.0 57.0 96.0 86.0 68.0 124.0 192.0 136.0 62.0 108.0
84.0 89.0 36.0 146.0 71.0 115.0 49.0 140.0 0.0 80.0 52.0 87.0 99.0 141.0 82.0 29.0 28.0 53.0 128.0 88.0
140.0 99.0 8.0 37.0 174.0 139.0 50.0 93.0 80.0 0.0 33.0 85.0 45.0 95.0 28.0 76.0 122.0 9.0 27.0 85.0
110.0 72.0 99.0 103.0 78.0 99.0 89.0 93.0 52.0 33.0 0.0 104.0 168.0 99.0 169.0 73.0 150.0 69.0 114.0 147.0
82.0 149.0 98.0 149.0 170.0 92.0 22.0 57.0 87.0 85.0 104.0 0.0 175.0 151.0 29.0 87.0 120.0 94.0 103.0 48.0
158.0 61.0 65.0 38.0 32.0 142.0 105.0 96.0 99.0 45.0 168.0 175.0 0.0 115.0 111.0 107.0 90.0 30.0 57.0 159.0
84.0 29.0 163.0 72.0 68.0 161.0 82.0 86.0 141.0 95.0 99.0 151.0 115.0 0.0 5.0 87.0 56.0 56.0 19.0 62.0
55.0 81.0 127.0 67.0 49.0 76.0 98.0 68.0 82.0 28.0 169.0 29.0 111.0 5.0 0.0 69.0 55.0 90.0 29.0 26.0
57.0 125.0 93.0 100.0 87.0 37.0 36.0 124.0 29.0 76.0 73.0 87.0 107.0 87.0 69.0 0.0 63.0 27.0 16.0 63.0
119.0 101.0 152.0 75.0 128.0 66.0 40.0 192.0 28.0 122.0 150.0 120.0 90.0 56.0 55.0 63.0 0.0 70.0 127.0 72.0
28.0 64.0 114.0 107.0 172.0 190.0 110.0 136.0 53.0 9.0 69.0 94.0 30.0 56.0 90.0 27.0 70.0 0.0 70.0 113.0
56.0 138.0 107.0 117.0 1.0 82.0 131.0 62.0 128.0 27.0 114.0 103.0 57.0 19.0 29.0 16.0 127.0 70.0 0.0 149.0
54.0 62.0 97.0 9.0 27.0 100.0 73.0 108.0 88.0 85.0 147.0 48.0 159.0 62.0 26.0 63.0 72.0 113.0 149.0 0.0
0.0 75.0 73.0 113.0 109.0 64.0 72.0 137.0 90.0 174.0 154.0 73.0 56.0 36.0 136.0 69.0 67.0 146.0 94.0 61.0
75.0 0.0 79.0 144.0 11.0 43.0 22.0 81.0 174.0 62.0 103.0 4.0 70.0 10.0 89.0 99.0 52.0 123.0 115.0 101.0
73.0 79.0 0.0 73.0 128.0 74.0 34.0 126.0 71.0 136.0 103.0 153.0 126.0 92.0 13.0 176.0 78.0 97.0 35.0 107.0
113.0 144.0 73.0 0.0 141.0 81.0 10.0 128.0 2.0 137.0 125.0 155.0 124.0 45.0 80.0 32.0 70.0 29.0 90.0 87.0
109.0 11.0 128.0 141.0 0.0 38.0 31.0 77.0 105.0 19.0 78.0 41.0 159.0 109.0 166.0 77.0 105.0 100.0 47.0 91.0
64.0 43.0 74.0 81.0 38.0 0.0 141.0 46.0 183.0 99.0 53.0 67.0 41.0 102.0 70.0 112.0 52.0 91.0 172.0 71.0
72.0 22.0 34.0 10.0 31.0 141.0 0.0 84.0 193.0 60.0 127.0 124.0 134.0 36.0 92.0 48.0 19.0 103.0 65.0 29.0
137.0 81.0 126.0 128.0 77.0 46.0 84.0 0.0 135.0 152.0 137.0 45.0 50.0 3.0 92.0 121.0 18.0 108.0 100.0 63.0
90.0 174.0 71.0 2.0 105.0 183.0 193.0 135.0 0.0 77.0 94.0 88.0 140.0 156.0 137.0 148.0 29.0 90.0 71.0 100.0
174.0 62.0 136.0 137.0 19.0 99.0 60.0 152.0 77.0 0.0 72.0 74.0 46.0 145.0 40.0 138.0 36.0 156.0 167.0 98.0
154.0 103.0 103.0 125.0 78.0 53.0 127.0 137.0 94.0 72.0 0.0 12.0 146.0 138.0 142.0 52.0 62.0 174.0 99.0 110.0
73.0 4.0 153.0 155.0 41.0 67.0 124.0 45.0 88.0 74.0 12.0 0.0 161.0 122.0 34.0 151.0 24.0 42.0 51.0 104.0
56.0 70.0 126.0 124.0 159.0 41.0 134.0 50.0 140.0 46.0 146.0 161.0 0.0 39.0 90.0 189.0 99.0 149.0 102.0 70.0
36.0 10.0 92.0 45.0 109.0 102.0 36.0 3.0 156.0 145.0 138.0 122.0 39.0 0.0 15.0 159.0 129.0 97.0 48.0 28.0
136.0 89.0 13.0 80.0 166.0 70.0 92.0 92.0 137.0 40.0 142.0 34.0 90.0 15.0 0.0 147.0 52.0 104.0 150.0 119.0
69.0 99.0 176.0 32.0 77.0 112.0 48.0 121.0 148.0 138.0 52.0 151.0 189.0 159.0 147.0 0.0 70.0 126.0 63.0 23.0
67.0 52.0 78.0 70.0 105.0 52.0 19.0 18.0 29.0 36.0 62.0 24.0 99.0 129.0 52.0 70.0 0.0 146.0 78.0 53.0
146.0 123.0 97.0 29.0 100.0 91.0 103.0 108.0 90.0 156.0 174.0 42.0 149.0 97.0 104.0 126.0 146.0 0.0 69.0 48.0
94.0 115.0 35.0 90.0 47.0 172.0 65.0 100.0 71.0 167.0 99.0 51.0 102.0 48.0 150.0 63.0 78.0 69.0 0.0 119.0
61.0 101.0 107.0 87.0 91.0 71.0 29.0 63.0 100.0 98.0 110.0 104.0 70.0 28.0 119.0 23.0 53.0 48.0 119.0 0.0
