20
0.0 152.0 95.0 27.0 84.0 52.0 12.0 76.0 94.0 0.0 43.0 72.0 77.0 88.0 117.0 142.0 91.0 58.0 42.0 69.0
152.0 0.0 146.0 140.0 127.0 39.0 28.0 70.0 140.0 107.0 33.0 113.0 97.0 72.0 147.0 133.0 28.0 87.0 84.0 156.0
95.0 146.0 0.0 125.0 153.0 159.0 88.0 94.0 100.0 136.0 80.0 175.0 158.0 37.0 121.0 109.0 106.0 55.0 156.0 2.0
27.0 140.0 125.0 0.0 95.0 63.0 86.0 142.0 47.0 90.0 126.0 81.0 55.0 140.0 110.0 68.0 108.0 126.0 93.0 171.0
84.0 127.0 153.0 95.0 0.0 93.0 125.0 131.0 34.0 63.0 121.0 64.0 80.0 136.0 153.0 36.0 74.0 113.0 39.0 151.0
52.0 39.0 159.0 63.0 93.0 0.0 57.0 84.0 105.0 10.0 11.0 42.0 104.0 130.0 18.0 64.0 138.0 89.0 106.0 155.0
12.0 28.0 88.0 86.0 125.0 57.0 0.0 192.0 25.0 53.0 121.0 80.0 123.0 55.0 90.0 126.0 71.0 102.0 99.0 129.0
76.0 70.0 94.0 142.0 131.0 84.0 192.0 0.0 84.0 157.0 29.0 55.0 151.0 101.0 120.0 71.0 117.0 0.0 83.0 150.0
94.0 140.0 100.0 47.0 34.0 105.0 25.0 84.0 0.0 162.0 88.0 141.0 125.0 94.0 69.0 150.0 4.0 53.0 113.0 26.0
0.0 107.0 136.0 90.0 63.0 10.0 53.0 157.0 162.0 0.0 119.0 90.0 69.0 126.0 156.0 170.0 77.0 54.0 126.0 81.0
43.0 33.0 80.0 126.0 121.0 11.0 121.0 29.0 88.0 119.0 0.0 58.0 101.0 40.0 21.0 114.0 94.0 95.0 121.0 93.0
72.0 113.0 175.0 81.0 64.0 42.0 80.0 55.0 141.0 90.0 58.0 0.0 93.0 93.0 111.0 68.0 62.0 102.0 113.0 143.0
77.0 97.0 158.0 55.0 80.0 104.0 123.0 151.0 125.0 69.0 101.0 93.0 0.0 132.0 118.0 160.0 44.0 107.0 111.0 119.0
88.0 72.0 37.0 140.0 136.0 130.0 55.0 101.0 94.0 126.0 40.0 93.0 132.0 0.0 89.0 35.0 74.0 87.0 136.0 101.0
117.0 147.0 121.0 110.0 153.0 18.0 90.0 120.0 69.0 156.0 21.0 111.0 118.0 89.0 0.0 72.0 64.0 125.0 115.0 43.0
