20
0.0 170.0 161.0 102.0 120.0 65.0 101.0 36.0 31.0 20.0 84.0 83.0 36.0 15.0 166.0 120.0 160.0 59.0 69.0 7.0
170.0 0.0 65.0 0.0 56.0 100.0 103.0 10.0 55.0 81.0 123.0 22.0 85.0 119.0 38.0 99.0 17.0 125.0 42.0 31.0
161.0 65.0 0.0 192.0 163.0 38.0 108.0 96.0 81.0 104.0 70.0 54.0 91.0 109.0 73.0 167.0 86.0 75.0 22.0 68.0
102.0 0.0 192.0 0.0 71.0 117.0 104.0 142.0 24.0 103.0 10.0 66.0 77.0 105.0 6.0 169.0 118.0 83.0 79.0 31.0
120.0 56.0 163.0 71.0 0.0 119.0 62.0 76.0 61.0 73.0 34.0 107.0 107.0 104.0 103.0 91.0 51.0 104.0 39.0 122.0
65.0 100.0 38.0 117.0 119.0 0.0 53.0 148.0 69.0 114.0 110.0 24.0 50.0 39.0 92.0 113.0 79.0 80.0 154.0 69.0
101.0 103.0 108.0 104.0 62.0 53.0 0.0 93.0 42.0 17.0 119.0 161.0 35.0 104.0 70.0 62.0 139.0 68.0 79.0 124.0
36.0 10.0 96.0 142.0 76.0 148.0 93.0 0.0 80.0 61.0 71.0 69.0 149.0 3.0 124.0 104.0 106.0 85.0 151.0 29.0
31.0 55.0 81.0 24.0 61.0 69.0 42.0 80.0 0.0 84.0 84.0 33.0 42.0 121.0 93.0 83.0 109.0 36.0 103.0 2.0
20.0 81.0 104.0 103.0 73.0 114.0 17.0 61.0 84.0 0.0 78.0 79.0 136.0 58.0 58.0 73.0 172.0 43.0 8.0 91.0
84.0 123.0 70.0 10.0 34.0 110.0 119.0 71.0 84.0 78.0 0.0 30.0 90.0 36.0 114.0 138.0 39.0 62.0 63.0 29.0
83.0 22.0 54.0 66.0 107.0 24.0 161.0 69.0 33.0 79.0 30.0 0.0 99.0 142.0 138.0 71.0 24.0 179.0 37.0 49.0
36.0 85.0 91.0 77.0 107.0 50.0 35.0 149.0 42.0 136.0 90.0 99.0 0.0 128.0 90.0 47.0 79.0 64.0 68.0 25.0
15.0 119.0 109.0 105.0 104.0 39.0 104.0 3.0 121.0 58.0 36.0 142.0 128.0 0.0 61.0 116.0 79.0 82.0 156.0 118.0
166.0 38.0 73.0 6.0 103.0 92.0 70.0 124.0 93.0 58.0 114.0 138.0 90.0 61.0 0.0 99.0 108.0 139.0 29.0 88.0
120.0 99.0 167.0 169.0 91.0 113.0 62.0 104.0 83.0 73.0 138.0 71.0 47.0 116.0 99.0 0.0 116.0 38.0 96.0 118.0
160.0 17.0 86.0 118.0 51.0 79.0 139.0 106.0 109.0 172.0 39.0 24.0 79.0 79.0 108.0 116.0 0.0 81.0 55.0 85.0
59.0 125.0 75.0 83.0 104.0 80.0 68.0 85.0 36.0 43.0 62.0 179.0 64.0 82.0 139.0 38.0 81.0 0.0 45.0 123.0
69.0 42.0 22.0 79.0 39.0 154.0 79.0 151.0 103.0 8.0 63.0 37.0 68.0 156.0 29.0 96.0 55.0 45.0 0.0 113.0
7.0 31.0 68.0 31.0 122.0 69.0 124.0 29.0 2.0 91.0 29.0 49.0 25.0 118.0 88.0 118.0 85.0 123.0 113.0 0.0
0.0 48.0 115.0 111.0 52.0 16.0 105.0 173.0 68.0 2.0 127.0 48.0 125.0 94.0 51.0 103.0 13.0 132.0 112.0 82.0
48.0 0.0 102.0 106.0 87.0 79.0 138.0 96.0 41.0 149.0 153.0 132.0 81.0 56.0 81.0 135.0 83.0 40.0 137.0 47.0
115.0 102.0 0.0 109.0 110.0 56.0 98.0 79.0 74.0 99.0 53.0 116.0 109.0 20.0 14.0 144.0 33.0 86.0 74.0 143.0
111.0 106.0 109.0 0.0 118.0 135.0 54.0 38.0 133.0 95.0 103.0 32.0 33.0 136.0 116.0 148.0 160.0 51.0 122.0 128.0
52.0 87.0 110.0 118.0 0.0 47.0 121.0 95.0 148.0 135.0 89.0 82.0 151.0 112.0 89.0 52.0 99.0 89.0 79.0 18.0
16.0 79.0 56.0 135.0 47.0 0.0 90.0 100.0 163.0 101.0 71.0 81.0 89.0 54.0 160.0 156.0 31.0 56.0 187.0 97.0
105.0 138.0 98.0 54.0 121.0 90.0 0.0 0.0 67.0 33.0 0.0 103.0 111.0 70.0 140.0 73.0 147.0 120.0 145.0 139.0
173.0 96.0 79.0 38.0 95.0 100.0 0.0 0.0 133.0 43.0 5.0 182.0 181.0 93.0 27.0 97.0 58.0 17.0 107.0 108.0
68.0 41.0 74.0 133.0 148.0 163.0 67.0 133.0 0.0 152.0 169.0 163.0 46.0 80.0 84.0 73.0 59.0 66.0 31.0 57.0
2.0 149.0 99.0 95.0 135.0 101.0 33.0 43.0 152.0 0.0 82.0 101.0 57.0 66.0 36.0 164.0 107.0 55.0 47.0 180.0
