20
0.0 77.0 70.0 20.0 146.0 123.0 37.0 91.0 99.0 120.0 77.0 158.0 88.0 98.0 140.0 103.0 91.0 36.0 82.0 195.0
77.0 0.0 25.0 91.0 35.0 80.0 116.0 93.0 48.0 76.0 142.0 159.0 78.0 119.0 98.0 30.0 131.0 194.0 76.0 76.0
70.0 25.0 0.0 96.0 59.0 90.0 52.0 100.0 106.0 130.0 117.0 110.0 140.0 78.0 89.0 88.0 157.0 23.0 101.0 150.0
20.0 91.0 96.0 0.0 72.0 109.0 69.0 158.0 10.0 67.0 58.0 148.0 67.0 90.0 71.0 63.0 57.0 77.0 70.0 85.0
146.0 35.0 59.0 72.0 0.0 20.0 49.0 114.0 94.0 133.0 93.0 55.0 81.0 77.0 88.0 155.0 52.0 151.0 23.0 7.0
123.0 80.0 90.0 109.0 20.0 0.0 149.0 55.0 159.0 104.0 134.0 31.0 108.0 87.0 76.0 0.0 115.0 74.0 108.0 168.0
37.0 116.0 52.0 69.0 49.0 149.0 0.0 142.0 42.0 115.0 146.0 166.0 149.0 2.0 83.0 0.0 54.0 72.0 86.0 82.0
91.0 93.0 100.0 158.0 114.0 55.0 142.0 0.0 99.0 96.0 183.0 100.0 69.0 50.0 177.0 107.0 34.0 49.0 89.0 166.0
99.0 48.0 106.0 10.0 94.0 159.0 42.0 99.0 0.0 187.0 118.0 161.0 106.0 47.0 180.0 128.0 72.0 97.0 20.0 50.0
120.0 76.0 130.0 67.0 133.0 104.0 115.0 96.0 187.0 0.0 97.0 8.0 116.0 39.0 192.0 41.0 94.0 46.0 79.0 48.0
77.0 142.0 117.0 58.0 93.0 134.0 146.0 183.0 118.0 97.0 0.0 75.0 81.0 99.0 91.0 86.0 63.0 73.0 95.0 123.0
158.0 159.0 110.0 148.0 55.0 31.0 166.0 100.0 161.0 8.0 75.0 0.0 114.0 21.0 145.0 63.0 141.0 61.0 53.0 136.0
88.0 78.0 140.0 67.0 81.0 108.0 149.0 69.0 106.0 116.0 81.0 114.0 0.0 123.0 144.0 0.0 148.0 95.0 49.0 134.0
98.0 119.0 78.0 90.0 77.0 87.0 2.0 50.0 47.0 39.0 99.0 21.0 123.0 0.0 125.0 106.0 31.0 44.0 115.0 56.0
140.0 98.0 89.0 71.0 88.0 76.0 83.0 177.0 180.0 192.0 91.0 145.0 144.0 125.0 0.0 91.0 110.0 118.0 85.0 15.0
103.0 30.0 88.0 63.0 155.0 0.0 0.0 107.0 128.0 41.0 86.0 63.0 0.0 106.0 91.0 0.0 104.0 86.0 128.0 38.0
91.0 131.0 157.0 57.0 52.0 115.0 54.0 34.0 72.0 94.0 63.0 141.0 148.0 31.0 110.0 104.0 0.0 66.0 119.0 10.0
36.0 194.0 23.0 77.0 151.0 74.0 72.0 49.0 97.0 46.0 73.0 61.0 95.0 44.0 118.0 86.0 66.0 0.0 71.0 77.0
82.0 76.0 101.0 70.0 23.0 108.0 86.0 89.0 20.0 79.0 95.0 53.0 49.0 115.0 85.0 128.0 119.0 71.0 0.0 80.0
195.0 76.0 150.0 85.0 7.0 168.0 82.0 166.0 50.0 48.0 123.0 136.0 134.0 56.0 15.0 38.0 10.0 77.0 80.0 0.0
0.0 91.0 70.0 11.0 78.0 84.0 111.0 145.0 131.0 98.0 138.0 62.0 58.0 114.0 150.0 72.0 51.0 11.0 32.0 131.0
91.0 0.0 89.0 76.0 41.0 108.0 96.0 29.0 120.0 97.0 79.0 160.0 52.0 80.0 85.0 85.0 48.0 86.0 32.0 88.0
70.0 89.0 0.0 142.0 106.0 95.0 136.0 116.0 89.0 13.0 105.0 145.0 162.0 89.0 22.0 97.0 80.0 160.0 87.0 65.0
11.0 76.0 142.0 0.0 131.0 78.0 110.0 102.0 113.0 34.0 118.0 96.0 123.0 158.0 109.0 70.0 12.0 115.0 154.0 47.0
78.0 41.0 106.0 131.0 0.0 66.0 68.0 95.0 28.0 100.0 121.0 57.0 128.0 105.0 73.0 153.0 117.0 0.0 40.0 45.0
84.0 108.0 95.0 78.0 66.0 0.0 49.0 96.0 134.0 134.0 123.0 84.0 92.0 62.0 57.0 75.0 88.0 66.0 101.0 118.0
111.0 96.0 136.0 110.0 68.0 49.0 0.0 87.0 143.0 162.0 99.0 62.0 94.0 83.0 61.0 94.0 82.0 42.0 22.0 74.0
