20
0.0 107.0 6.0 36.0 124.0 23.0 83.0 71.0 15.0 153.0 96.0 135.0 149.0 62.0 97.0 33.0 0.0 32.0 144.0 50.0
107.0 0.0 108.0 134.0 145.0 108.0 122.0 82.0 150.0 146.0 117.0 0.0 128.0 2.0 109.0 56.0 11.0 136.0 42.0 85.0
6.0 108.0 0.0 75.0 75.0 148.0 74.0 9.0 73.0 118.0 77.0 87.0 95.0 93.0 42.0 152.0 149.0 1.0 54.0 72.0
36.0 134.0 75.0 0.0 62.0 104.0 97.0 81.0 30.0 72.0 88.0 98.0 3.0 72.0 100.0 113.0 105.0 24.0 12.0 20.0
124.0 145.0 75.0 62.0 0.0 79.0 33.0 96.0 155.0 29.0 117.0 53.0 9.0 166.0 86.0 130.0 165.0 20.0 99.0 14.0
23.0 108.0 148.0 104.0 79.0 0.0 18.0 122.0 49.0 170.0 60.0 35.0 74.0 51.0 65.0 86.0 138.0 81.0 126.0 118.0
83.0 122.0 74.0 97.0 33.0 18.0 0.0 170.0 15.0 180.0 35.0 187.0 96.0 94.0 70.0 59.0 103.0 74.0 72.0 193.0
71.0 82.0 9.0 81.0 96.0 122.0 170.0 0.0 86.0 136.0 74.0 131.0 192.0 95.0 84.0 91.0 91.0 112.0 84.0 130.0
15.0 150.0 73.0 30.0 155.0 49.0 15.0 86.0 0.0 76.0 129.0 65.0 47.0 162.0 151.0 120.0 100.0 0.0 120.0 27.0
153.0 146.0 118.0 72.0 29.0 170.0 180.0 136.0 76.0 0.0 74.0 94.0 191.0 187.0 59.0 96.0 116.0 43.0 83.0 114.0
96.0 117.0 77.0 88.0 117.0 60.0 35.0 74.0 129.0 74.0 0.0 106.0 66.0 125.0 82.0 139.0 49.0 35.0 79.0 49.0
135.0 0.0 87.0 98.0 53.0 35.0 187.0 131.0 65.0 94.0 106.0 0.0 158.0 184.0 128.0 60.0 77.0 149.0 74.0 38.0
149.0 128.0 95.0 3.0 9.0 74.0 96.0 192.0 47.0 191.0 66.0 158.0 0.0 93.0 143.0 60.0 86.0 130.0 9.0 116.0
62.0 2.0 93.0 72.0 166.0 51.0 94.0 95.0 162.0 187.0 125.0 184.0 93.0 0.0 89.0 76.0 116.0 133.0 101.0 82.0
97.0 109.0 42.0 100.0 86.0 65.0 70.0 84.0 151.0 59.0 82.0 128.0 143.0 89.0 0.0 158.0 153.0 54.0 19.0 99.0
33.0 56.0 152.0 113.0 130.0 86.0 59.0 91.0 120.0 96.0 139.0 60.0 60.0 76.0 158.0 0.0 45.0 146.0 98.0 73.0
0.0 11.0 149.0 105.0 165.0 138.0 103.0 91.0 100.0 116.0 49.0 77.0 86.0 116.0 153.0 45.0 0.0 22.0 99.0 94.0
32.0 136.0 1.0 24.0 20.0 81.0 74.0 112.0 0.0 43.0 35.0 149.0 130.0 133.0 54.0 146.0 22.0 0.0 107.0 117.0
144.0 42.0 54.0 12.0 99.0 126.0 72.0 84.0 120.0 83.0 79.0 74.0 9.0 101.0 19.0 98.0 99.0 107.0 0.0 28.0
50.0 85.0 72.0 20.0 14.0 118.0 193.0 130.0 27.0 114.0 49.0 38.0 116.0 82.0 99.0 73.0 94.0 117.0 28.0 0.0
0.0 78.0 62.0 52.0 88.0 111.0 56.0 73.0 95.0 52.0 160.0 102.0 64.0 3.0 154.0 83.0 177.0 14.0 55.0 175.0
78.0 0.0 133.0 146.0 142.0 40.0 57.0 67.0 118.0 106.0 119.0 30.0 128.0 34.0 49.0 100.0 81.0 119.0 81.0 87.0
62.0 133.0 0.0 133.0 106.0 66.0 129.0 109.0 51.0 52.0 66.0 157.0 114.0 107.0 48.0 104.0 172.0 7.0 66.0 80.0
52.0 146.0 133.0 0.0 56.0 37.0 131.0 161.0 83.0 27.0 28.0 99.0 116.0 37.0 76.0 67.0 102.0 68.0 95.0 72.0
88.0 142.0 106.0 56.0 0.0 103.0 145.0 97.0 88.0 150.0 31.0 63.0 133.0 138.0 21.0 173.0 62.0 70.0 131.0 157.0
111.0 40.0 66.0 37.0 103.0 0.0 95.0 172.0 50.0 71.0 72.0 68.0 55.0 123.0 127.0 116.0 94.0 49.0 10.0 0.0
